id,what,where
 T1027 ,obfuscated,strings
 T1027 ,used,obfuscated code
 T1027 ,using,RC4 methods
 T1027 ,encrypted,Windows APIs
 T1027 ,encrypts,data
 T1027 ,using,alternative base64+RC4 Caesar cipher
 T1027 ,obfuscates,code
 T1027 ,encrypts,API names
 T1027 ,encodes,payload Base64
 T1027 ,encrypted,DOGCALL
 T1027 ,using,single byte XOR
 T1027 ,encoded,payloads
 T1027 ,skipping,Dust Storm
 T1027 ,exposing,key
 T1027 ,uses,function
 T1027 ,obfuscate,name functions parts malware
 T1027 ,obfuscated,strings
 T1027 ,encrypted,documents malicious executables
 T1027 ,including,configuration files
 T1027 ,using,"various XOR ciphers , well custom algorithm"
 T1027 ,uses,""" srand "" "" rand "" functions"
 T1027 ,obfuscated,macros
 T1027 ,hide,URLs
 T1027 ,hosting,"malware , CMD arguments , PowerShell scripts"
 T1027 ,obfuscate,commands
 T1027 ,using,Invoke Obfuscation
 T1027 ,obfuscates,code
 T1027 ,make,analysis difficult
 T1027 ,uses,RC4
 T1027 ,encrypting,configuration
 T1027 ,encrypts,strings
 T1027 ,using,custom XOR algorithm
 T1027 ,used,"fragmented strings , environment variables , standard input , native character replacement functionalities"
 T1027 ,obfuscate,commands
 T1027 ,used,environment variables standard input
 T1027 ,obfuscate,command line arguments
 T1027 ,delivered,malicious macros
 T1027 ,obfuscates,strings
 T1027 ,obfuscated,FinFisher
 T1027 ,including,use spaghetti code functions effort confuse disassembly programs
 T1027 ,uses,custom XOR algorithm
 T1027 ,obfuscate,code
 T1027 ,encrypts,C2 configuration files
 T1027 ,obfuscated,Perl scripts
 T1027 ,encrypted,Fysbis
 T1027 ,using,XOR RC4
 T1027 ,obfuscated,execution
 T1027 ,used,obfuscated shellcode
 T1027 ,logs,actions
 T1027 ,encrypted,files
 T1027 ,uses,RSA
 T1027 ,encrypt,resources
 T1027 ,supports,file encryption
 T1027 ,encrypts,configuration files
 T1027 ,encrypts,strings
 T1027 ,disguised,malicious binaries
 T1027 ,encrypting,files
 T1027 ,uses,multiple techniques
 T1027 ,obfuscate,"strings ,"
 T1027 ,including,XOR
 T1027 ,encrypted,payload
 T1027 ,based,algorithm
 T1027 ,encrypted,The Helminth config file
 T1027 ,uses,various XOR techniques
 T1027 ,obfuscate,components
 T1027 ,encrypts,configuration payload
 T1027 ,obfuscated,Some strings HOMEFRY
 T1027 ,drops,files
 T1027 ,base64-encoded,data
 T1027 ,obfuscated,HTTPBrowser 's code
 T1027 ,oriented,programming
 T1027 ,uses,basic obfuscation form spaghetti code
 T1027 ,uses,8-byte XOR key
 T1027 ,obfuscate,payload
 T1027 ,contained,API names strings
 T1027 ,avoids,analysis
 T1027 ,encrypting,"strings , internal files , configuration data"
 T1027 ,used,Invoke PSImage
 T1027 ,embed,PowerShell script
 T1027 ,obfuscated,ISMInjector
 T1027 ,created,shelf SmartAssembly .NET obfuscator
 T1027 ,obfuscated,Many strings JHUHUGIT
 T1027 ,uses,bitmap within resource section installer
 T1027 ,disguised,encrypted compressed payload
 T1027 ,encrypted,jRATs Java payload
 T1027 ,encrypted,backdoor files
 T1027 ,using,DES
 T1027 ,incorporated,AV evasion methods Java
 T1027 ,bytecode,obfuscation
 T1027 ,obfuscated,Kazuar
 T1027 ,using,open source ConfuserEx protector
 T1027 ,obfuscates,name / folders / mutexes
 T1027 ,encrypts,debug messages written
 T1027 ,log,files
 T1027 ,using,Rijndael cipher
 T1027 ,used,string obfuscation routines
 T1027 ,hide,many malware
 T1027 ,referenced,critical values
 T1027 ,encrypted,additional files
 T1027 ,uses,multiple types encryption encoding
 T1027 ,including,"AES , Caracachs , RC4 , basic XOR constant 0xA7 , techniques"
 T1027 ,obfuscated,scripts victim machines
 T1027 ,obfuscated,code
 T1027 ,using,base64 gzip compression
 T1027 ,encrypts,configuration files
 T1027 ,used,"pyobfuscate , zlib compression , base64 encoding"
 T1027 ,employed,visual obfuscation techniques
 T1027 ,naming,variables
 T1027 ,hinder,analysis
 T1027 ,base64-encoded,commands files
 T1027 ,embedded,strings
 T1027 ,obfuscates,API function names
 T1027 ,using,Base64 encoding
 T1027 ,combined,substitute cipher
 T1027 ,encoded,strings
 T1027 ,using,key 0x40
 T1027 ,obfuscates,configuration
 T1027 ,obfuscated,Mosquitos
 T1027 ,obfuscate,installer
 T1027 ,used,Daniel Bohannons Invoke Obfuscation framework
 T1027 ,used,"methods , obfuscation"
 T1027 ,including,Base64 obfuscation VBScripts PowerShell commands
 T1027 ,encodes,files Base64
 T1027 ,obfuscated,NanoCores plugins
 T1027 ,included,XOR
 T1027 ,encoded,section
 T1027 ,uses,Base64 encoding
 T1027 ,encoded,data
 T1027 ,using,base64
 T1027 ,obfuscates,internal strings
 T1027 ,uses,Confuser protector
 T1027 ,obfuscate,C2
 T1027 ,used,embedded .Net Framework assembly
 T1027 ,collected,data
 T1027 ,obfuscates,strings
 T1027 ,encoded,Some Orz strings
 T1027 ,known,embedded DLL
 T1027 ,encrypts,strings
 T1027 ,obfuscated,script
 T1027 ,obfuscates,files
 T1027 ,including,""" garbage "" strings never used"
 T1027 ,uses,return technique single byte XOR
 T1027 ,oriented,programming
 T1027 ,obfuscate,data
 T1027 ,related,strings
 T1027 ,appends,file signature header
 T1027 ,encrypted,data
 T1027 ,uses,steganography
 T1027 ,hide,"backdoors , also"
 T1027 ,encrypted,PNG files
 T1027 ,using,Tiny Encryption Algorithm
 T1027 ,contains,collection ScriptModification modules
 T1027 ,encode,scripts payloads
 T1027 ,uses,XOR cipher
 T1027 ,written,command output
 T1027 ,uses,"character replacement , PowerShell environment variables , XOR encoding"
 T1027 ,obfuscate,code
 T1027 ,compressed,blob
 T1027 ,encoded,Some resources Prikormka
 T1027 ,hashed,code 's functions
 T1027 ,encrypted,payloads
 T1027 ,executed,PUNCHTRACK
 T1027 ,obfuscated,launcher
 T1027 ,used,Droppers
 T1027 ,obfuscate,payloads
 T1027 ,obfuscated,QUADAGENT
 T1027 ,using,Invoke Obfuscation
 T1027 ,encrypts,files
 T1027 ,encrypted,A RedLeaves configuration file
 T1027 ,uses,RC4 base64
 T1027 ,obfuscate,"data ,"
 T1027 ,including,Registry entries file paths
 T1027 ,obfuscates,configuration data
 T1027 ,encrypted,Some data Remsec
 T1027 ,using,RC5
 T1027 ,base64-encoded,Some data
 T1027 ,obfuscated,The PowerShell script RogueRobin payload
 T1027 ,using,COMPRESS technique
 T1027 ,encrypted,"RTM strings , network data , configuration , modules"
 T1027 ,modified,RC4 algorithm
 T1027 ,uses,single byte XOR obfuscation
 T1027 ,obfuscate,many files
 T1027 ,using,AES DES
 T1027 ,encrypt,payloads payload components
 T1027 ,obfuscates,configuration data
 T1027 ,base64-encoded,strings
 T1027 ,using,XOR encoding
 T1027 ,appended,SHOTPUT
 T1027 ,used,environment variable string substitution
 T1027 ,uses,simple one byte XOR method
 T1027 ,obfuscate,values
 T1027 ,used,HTRAN
 T1027 ,modified,version
 T1027 ,obfuscated,strings debug messages
 T1027 ,evade,detection
 T1027 ,encodes,second stage payload
 T1027 ,used,character insertion obfuscation technique
 T1027 ,appear,script
 T1027 ,contain,Chinese characters
 T1027 ,obfuscated,module
 T1027 ,based,table
 T1027 ,obfuscates,commands
 T1027 ,programmed,fragments strings
 T1027 ,starting,DLL
 T1027 ,uses,one byte xor 0x91
 T1027 ,encode,configuration data
 T1027 ,obfuscated,SynAck payloads
 T1027 ,inhibit,analysis and/or reverse engineering
 T1027 ,protected,malicious Word documents
 T1027 ,used,base64
 T1027 ,encoded,PowerShell commands
 T1027 ,encrypt,payloads
 T1027 ,using,XOR
 T1027 ,using,Metasploits shikata_ga_nai encoder
 T1027 ,compressed,Threat Group-3390 malware
 T1027 ,used,XOR 0x90
 T1027 ,obfuscate,configuration file
 T1027 ,uses,non descriptive names
 T1027 ,hide,functionality
 T1027 ,uses,AES CBC encryption algorithm
 T1027 ,encrypted,configuration files
 T1027 ,used,"encryption , random variable names ,"
 T1027 ,base64,encoding
 T1027 ,obfuscate,PowerShell commands payloads
 T1027 ,encrypted,APIs strings TYPEFRAME variants
 T1027 ,encoded,Another variant
 T1027 ,using,simple XOR cipher
 T1027 ,used,XOR
 T1027 ,based,algorithm
 T1027 ,encrypt,disk
 T1027 ,dropped,Tor clients
 T1027 ,delivered,Ursnif droppers
 T1027 ,protected,zip files
 T1027 ,execute,base64
 T1027 ,encoded,PowerShell commands
 T1027 ,using,3DES XOR
 T1027 ,reversed,Most strings USBStealer
 T1027 ,obfuscated,VERMIN
 T1027 ,using,ConfuserEx
 T1027 ,called,obfuscation tool
 T1027 ,encoded,A Volgmer variant
 T1027 ,using,simple XOR cipher
 T1027 ,obfuscated,binary
 T1027 ,using,opaque predicates techniques
 T1027 ,obfuscate,A version XTunnel introduced July 2015
 T1027 ,encrypts,configuration file
 T1027 ,using,simple algorithm
 T1027 ,encrypted,payload
 T1027 ,encrypts,strings
 T1027 ,obfuscates,macro code
 T1027 ,encrypts,configuration settings AES RC4
 T1137 ,used,Office Test persistence mechanism
 T1137 ,adding,Registry key Perf
 T1137 ,execute,code
 T1137 ,installed,backdoor macro
 T1137 ,used,Ruler
 T1137 ,automate,"abuse Outlook Rules , Forms , Home Pages"
 T1137 ,establish,persistence
 T1502 ,spawn,processes alternate PPIDs
 T1075 ,pass,hash
 T1075 ,pass,hash
 T1075 ,pass,hash
 T1075 ,pass,hash
 T1075 ,perform,attacks
 T1075 ,pass,hash
 T1075 ,observed,HOPLIGHT
 T1075 ,associated,several APIs
 T1075 ,impersonate,user
 T1075 ,execute,arbitrary commands
 T1075 ,used,hash tools
 T1075 ,gain,usernames passwords
 T1075 ,Pass,The Hash
 T1075 ,pass,hash
 T1075 ,pass,hash
 T1075 ,dumped,hashes
 T1075 ,authenticate,machines
 T1075 ,pass,hash
 T1097 ,used,Kerberos ticket attacks
 T1097 ,gained,remote access
 T1097 ,pass,ticket
 T1097 ,forged,Kerberos Ticket Granting Ticket Ticket Granting Service tickets
 T1097 ,maintain,administrative access
 T1097 ,leverage,implementation Mimikatz
 T1097 ,use,Silver Golden Tickets
 T1097 ,used,Mimikatz
 T1097 ,generate,Kerberos golden tickets
 T1097 ,implement,/ use
 T1097 ,required,three steps
 T1097 ,extract,krbtgt account hash
 T1097 ,create,Kerberos tickets
 T1097 ,use,pass ticket Kerberos
 T1174 ,harvests,plain text credentials
 T1174 ,registered,password filter
 T1201 ,collects,password policy information
 T1201 ,used,The net accounts net accounts directory commands Net
 T1201 ,obtain,password policy information
 T1201 ,used,net
 T1201 ,find,password policy domain
 T1201 ,use,Get PassPol
 T1201 ,enumerate,domain password policy
 T1034 ,contains,modules
 T1034 ,exploit,various path interception opportunities
 T1034 ,contains,collection Privesc PowerUp modules
 T1034 ,exploit,"various path interception opportunities services , processes , variables"
 T1120 ,list,connected devices
 T1120 ,uses,module
 T1120 ,receive,notification
 T1120 ,inserted,USB mass storage device
 T1120 ,uses,Windows APIs
 T1120 ,find,information connected Bluetooth devices
 T1120 ,listening,WM_DEVICECHANGE window message
 T1120 ,gather,specific information
 T1120 ,attached,USB devices
 T1120 ,include,device instance ID drive geometry
 T1120 ,used,tools functionality
 T1120 ,used,specific information attached hard drive
 T1120 ,overwrite,firmware
 T1120 ,detect,current card reader
 T1120 ,inserted,usable smart card
 T1120 ,contained,application
 T1120 ,check,performance USB flash drives
 T1120 ,map,UPnP ports
 T1120 ,detects,insertion new devices
 T1120 ,listening,WM_DEVICECHANGE window message
 T1120 ,obtains,number removable drives
 T1120 ,detect,victim system camera initial infection
 T1120 ,collects,information
 T1120 ,obtain,list
 T1120 ,attached,smart card readers
 T1120 ,searches,removable storage devices
 T1120 ,connected,drives
 T1120 ,connected,drives
 T1120 ,contains,thread
 T1120 ,attempt,scan new every seconds
 T1120 ,attached,drives
 T1120 ,identified,one
 T1120 ,encrypt,files attached device
 T1120 ,contains,showBackupIosFolder function
 T1120 ,check,IOS device backups
 T1120 ,running,ls -la ~directory\ Support / MobileSync / Backup/.
 T1120 ,enumerates,information connected storage devices
 T1069 ,following,command
 T1069 ,list,local group net localgroup administrator > > directory
 T1069 ,enumerate,Windows groups
 T1069 ,associated,permissions
 T1069 ,used,batch scripts
 T1069 ,enumerate,administrators environment
 T1069 ,used,dsquery
 T1069 ,gather,information permission groups within domain
 T1069 ,execute,command net localgroup administrators
 T1069 ,used,tools like Adfind
 T1069 ,enumerates,privilege level victim initial infection
 T1069 ,used,reconnaissance module
 T1069 ,retrieve,Windows domain membership information
 T1069 ,checked,local admin admin groups
 T1069 ,using,commands net group Exchange Trusted Subsystem directory net group domain admins directory
 T1069 ,obtain,victim user name
 T1069 ,performs,discovery permission groups net group directory
 T1069 ,collects,lists accounts administrative access local group user accounts local
 T1069 ,domain,local groups
 T1069 ,retrieve,information groups
 T1069 ,used,Commands net group net localgroup
 T1069 ,gather,information
 T1069 ,manipulate,groups
 T1069 ,used,"net directory net localgroup administrators , net group âdomain adminsâ directory net group âExchange Trusted Subsystemâ directory"
 T1069 ,find,group permission settings victim
 T1069 ,looks,"Domain Admins , Power Users , Administrators groups"
 T1069 ,contains,"modules , Get LocAdm"
 T1069 ,enumerating,permission groups
 T1069 ,collect,permission information
 T1069 ,running,net group directory series commands victim
 T1069 ,gather,domain workgroup information
 T1069 ,collects,group name
 T1069 ,logged,user
 T1069 ,sends,Sys10
 T1150 ,modified,plist files
 T1205 ,provides,"upon receipt packet ,"
 T1205 ,triggered,reverse shell
 T1205 ,sent,special string
 T1205 ,provides,additional access
 T1205 ,using,backdoor Espeon
 T1205 ,providing,reverse shell
 T1086 ,used,PowerShell commands
 T1086 ,execute,payloads
 T1086 ,executes,PowerShell scripts
 T1086 ,uploaded,encoded PowerShell scripts
 T1086 ,install,SeaDuke
 T1086 ,used,PowerShell scripts
 T1086 ,evade,defenses
 T1086 ,used,PowerShell
 T1086 ,run,payloads
 T1086 ,used,"PowerShell , PowerShell one liners , shellcode loaders"
 T1086 ,based,tools
 T1086 ,utilized,PowerShell
 T1086 ,download,files
 T1086 ,run,various scripts
 T1086 ,leveraged,PowerShell
 T1086 ,deploy,malware families
 T1086 ,downloads,PowerShell script
 T1086 ,decodes,typical shellcode loader
 T1086 ,written,BONDUPDATER
 T1086 ,used,PowerShell
 T1086 ,used,powershell
 T1086 ,execute,scripts
 T1086 ,execute,payload
 T1086 ,disk,data
 T1086 ,used,PowerShell Empire
 T1086 ,leveraged,PowerShell
 T1086 ,execute,additional scripts
 T1086 ,used,PowerShell scripts
 T1086 ,execute,programs
 T1086 ,uses,PowerShell
 T1086 ,used,PowerShell scripts
 T1086 ,used,Powershell
 T1086 ,retrieve,malicious payload
 T1086 ,download,additional resources like Mimikatz
 T1086 ,leverages,PowerShell
 T1086 ,contains,ability
 T1086 ,remoting,PowerShell
 T1086 ,uses,PowerShell
 T1086 ,establish,persistence
 T1086 ,used,Metasploit PowerShell module
 T1086 ,execute,shellcode
 T1086 ,set,local listener
 T1086 ,uses,PowerShell script
 T1086 ,launch,shellcode
 T1086 ,retrieves,additional payload
 T1086 ,executed,FIN8 's malicious spearphishing payloads
 T1086 ,used,PowerShell
 T1086 ,used,PowerShell
 T1086 ,download,additional payloads
 T1086 ,use,PowerShell commands
 T1086 ,execute,payload
 T1086 ,open,decoy document
 T1086 ,used,PowerShell
 T1086 ,execute,Meterpreter downloader TinyMet
 T1086 ,execute,PowerShell scripts
 T1086 ,use,PowerShell
 T1086 ,uses,PowerShell script
 T1086 ,used,PowerShell
 T1086 ,execute,payloads
 T1086 ,uses,PowerShell commands
 T1086 ,execute,payloads
 T1086 ,executed,variety PowerShell scripts
 T1086 ,used,PowerShell
 T1086 ,execute,specific 64-bit version malware
 T1086 ,used,PowerShell
 T1086 ,used,PowerShell
 T1086 ,uses,PowerSploit
 T1086 ,inject,shellcode
 T1086 ,launch,PowerShell Scripts
 T1086 ,used,PowerShell
 T1086 ,used,scripts
 T1086 ,including,use macro
 T1086 ,run,PowerShell command
 T1086 ,decode,file contents
 T1086 ,used,PowerSploit
 T1086 ,download,payloads
 T1086 ,run,reverse shell
 T1086 ,execute,malware
 T1086 ,includes,PowerShell components
 T1086 ,uses,PowerShell
 T1086 ,execute,"various commands , one"
 T1086 ,execute,payload
 T1086 ,executed,PowerSploit modules
 T1086 ,loops,PowerShell
 T1086 ,check,available commands OneDrive C2 server
 T1086 ,uses,PowerShell
 T1086 ,written,POWERTON
 T1086 ,written,POWRUNER
 T1086 ,executing,PowerShell scripts
 T1086 ,uses,PowerShell scripts
 T1086 ,uses,PowerShell script instead traditional PE form
 T1086 ,uses,PowerShell command Reflection . Assembly
 T1086 ,load,memory
 T1086 ,aid,execution
 T1086 ,uses,PowerShell
 T1086 ,uses,module
 T1086 ,execute,Mimikatz
 T1086 ,perform,Pass Ticket
 T1086 ,execute,PowerShell scripts
 T1086 ,used,PowerShell
 T1086 ,stored,credentials
 T1086 ,compromised,machines
 T1086 ,used,PowerShell
 T1086 ,create,Meterpreter session
 T1086 ,uses,PowerShell
 T1086 ,perform,"various functions ,"
 T1086 ,including,C2 server
 T1086 ,gathering,system information
 T1086 ,executing,commands
 T1086 ,used,PowerShell
 T1086 ,used,PowerShell
 T1086 ,execute,malware reconnaissance scripts
 T1086 ,used,"publicly available PowerShell , WMImplant"
 T1086 ,based,tool
 T1086 ,used,PowerShell
 T1086 ,perform,Timestomping
 T1086 ,used,PowerShell
 T1086 ,leveraged,PowerShell
 T1086 ,run,"commands , ,"
 T1086 ,download,payloads
 T1086 ,compromised,networks
 T1086 ,carry,reconnaissance
 T1086 ,used,PowerShell
 T1086 ,execute,commands / scripts
 T1086 ,used,PowerShell scripts
 T1086 ,execute,malware
 T1086 ,used,PowerShell
 T1086 ,execute,malware 's full executable payload
 T1086 ,used,PowerShell
 T1086 ,use,scripts
 T1086 ,invoke,PowerShell
 T1086 ,download,malicious PE executable PE DLL
 T1086 ,uses,PowerShell
 T1086 ,execute,payload
 T1504 ,used,PowerShell profiles
 T1504 ,maintain,persistence
 T1145 ,intercepted,unencrypted private keys well private key pass phrases
 T1145 ,use,modules like Invoke SessionGopher
 T1145 ,extract,private key session information
 T1145 ,steal,keys VPNs cryptocurrency wallets
 T1145 ,looked,cryptographic keys certificate file extensions
 T1145 ,extract,keys
 T1145 ,interacting,Windows cryptographic application programming interface functions
 T1057 ,obtain,listing running processes
 T1057 ,list,running processes
 T1057 ,lists,current running processes system
 T1057 ,gathered,list running processes system
 T1057 ,using,tasklist directory
 T1057 ,enumerate,victim 's processes searching explorer
 T1057 ,list,currently
 T1057 ,running,processes
 T1057 ,running,processes
 T1057 ,using,Microsoft Windows API
 T1057 ,leveraged,Sysmon
 T1057 ,understand,"processes , services organization"
 T1057 ,collect,list running processes
 T1057 ,calling,CreateToolhelp32Snapshot
 T1057 ,executed,tasklist command
 T1057 ,collects,information running processes
 T1057 ,collect,information running processes
 T1057 ,collects,process ids
 T1057 ,list,running processes
 T1057 ,enumerate,running processes
 T1057 ,identify,owners
 T1057 ,obtain,list running processes victims machine
 T1057 ,discover,processes
 T1057 ,gathered,process list
 T1057 ,using,Tasklist
 T1057 ,lists,running processes
 T1057 ,obtain,list system
 T1057 ,running,processes
 T1057 ,lists,running processes
 T1057 ,list,processes
 T1057 ,contains,"watchdog functionality , else"
 T1057 ,ensures,always
 T1057 ,running,process
 T1057 ,spawns,new instance
 T1057 ,collects,process identifier victim
 T1057 ,collect,information process details
 T1057 ,uses,tasklist
 T1057 ,view,running processes victims machine
 T1057 ,contains,command
 T1057 ,list,processes
 T1057 ,list,victims machine
 T1057 ,running,active processes
 T1057 ,searched,malware strings anti system
 T1057 ,running,anti virus processes
 T1057 ,uses,Microsoft Tasklist utility
 T1057 ,list,systems
 T1057 ,running,processes
 T1057 ,collects,current parent process IDs
 T1057 ,collect,information process details
 T1057 ,collects,information
 T1057 ,running,processes
 T1057 ,performing,process listings
 T1057 ,enumerating,local processes
 T1057 ,find,information local remote systems
 T1057 ,running,processes
 T1057 ,uses,tasklist directory command
 T1057 ,obtain,list processes
 T1057 ,used,EnumProcesses
 T1057 ,identify,environment
 T1057 ,running,many process
 T1057 ,collects,list running processes
 T1057 ,obtains,list running processes
 T1057 ,checks,parent process
 T1057 ,list,processes
 T1057 ,collect,information running processes
 T1057 ,collects,information environment variables
 T1057 ,running,processes
 T1057 ,list,processes
 T1057 ,checks,running processes victims machine
 T1057 ,lists,running processes system
 T1057 ,obtain,information victim
 T1057 ,running,processes
 T1057 ,used,Tasklist
 T1057 ,get,information processes
 T1057 ,gathers,list processes
 T1057 ,using,tasklist command
 T1057 ,sent,Honeybee
 T1057 ,creates,backdoor remote attackers
 T1057 ,monitor,processes
 T1057 ,running,current processes
 T1057 ,obtains,list running processes
 T1057 ,list,running processes
 T1057 ,obtains,list running processes victim
 T1057 ,list,running processes
 T1057 ,kill,system processes
 T1057 ,given,process name
 T1057 ,running,processes
 T1057 ,obtains,list running processes
 T1057 ,performs,process discovery
 T1057 ,using,tasklist commands
 T1057 ,obtain,list running processes system
 T1057 ,collects,running process list
 T1057 ,collects,list
 T1057 ,running,services
 T1057 ,gather,list running processes victim system
 T1057 ,send,Several Lazarus Group malware families
 T1057 ,used,A Destover like variant
 T1057 ,gathers,process times
 T1057 ,creates,remote attackers
 T1057 ,retrieve,list running processes
 T1057 ,running,processes
 T1057 ,look,web browsers
 T1057 ,list,running processes
 T1057 ,upload,information
 T1057 ,running,processes
 T1057 ,obtained,list active processes victim
 T1057 ,return,list running processes
 T1057 ,runs,tasklist
 T1057 ,obtain,running processes
 T1057 ,used,malware
 T1057 ,obtain,list running processes system
 T1057 ,uses,tasklist directory
 T1057 ,check,running processes
 T1057 ,send,process listings
 T1057 ,collect,name ID system
 T1057 ,running,every process
 T1057 ,run,tasklist
 T1057 ,gather,process list
 T1057 ,creates,remote attackers
 T1057 ,retrieve,lists running processes
 T1057 ,performs,tasklist command
 T1057 ,list,running processes
 T1057 ,list,machine
 T1057 ,running,processes
 T1057 ,enumerate,processes
 T1057 ,compromising,victim
 T1057 ,running,processes
 T1057 ,list,victim 's processes
 T1057 ,enumerate,privileges
 T1057 ,given,process
 T1057 ,used,PowerStallion
 T1057 ,monitor,process lists
 T1057 ,collect,process information
 T1057 ,running,tasklist
 T1057 ,running,processes
 T1057 ,list,running processes
 T1057 ,get,process ID parent processs ID
 T1057 ,lists,systems processes
 T1057 ,obtain,process list
 T1057 ,checks,processes
 T1057 ,enumerates,processes Wireshark Sysinternals
 T1057 ,lists,current running processes system
 T1057 ,obtain,information process integrity levels
 T1057 ,listing,process
 T1057 ,listing,process
 T1057 ,running,processes
 T1057 ,gathers,list running processes
 T1057 ,enumerate,processes
 T1057 ,gather,list processes
 T1057 ,running,tasklist directory
 T1057 ,running,processes
 T1057 ,used,Tasklist
 T1057 ,discover,system
 T1057 ,running,processes
 T1057 ,use,tasklist
 T1057 ,collect,list
 T1057 ,running,tasks
 T1057 ,enumerates,running processes system
 T1057 ,discover,running processes
 T1057 ,using,tasklist directory command
 T1057 ,enumerated,specific open ports
 T1057 ,associated,processes
 T1057 ,named,pipes
 T1057 ,list,running processes system
 T1057 ,gathered,information running processes
 T1057 ,get,list processes system
 T1057 ,running,tasks
 T1057 ,gather,list processes
 T1057 ,enumerate,processes
 T1057 ,sets,WH_CBT
 T1057 ,hook,Windows
 T1057 ,collect,information process creation
 T1057 ,looked,infected servers
 T1057 ,running,specific process
 T1057 ,contains,getProcessList function
 T1057 ,run,ps aux
 T1057 ,get,running processes
 T1057 ,gets,output running processes
 T1057 ,using,tasklist command
 T1057 ,uses,"tasklist wmic process , ExecutablePath commands"
 T1057 ,get,Capture
 T1057 ,gather,system
 T1057 ,running,processes
 T1057 ,checks,victims machine
 T1057 ,running,processes
 T1057 ,obtain,listing processes system
 T1186 ,abuses,NTFS transactions
 T1186 ,conceal,malicious processes
 T1093 ,create,new process
 T1093 ,suspended,state
 T1093 ,create,Azorult
 T1093 ,decrypted,payload
 T1093 ,resume,new process execution
 T1093 ,launched,Bandook
 T1093 ,starting,iexplore
 T1093 ,loaded,msiexec
 T1093 ,hide,execution
 T1093 ,use,hollowing
 T1093 ,loading,executable code
 T1093 ,hollowing,process
 T1093 ,inject,one trojans
 T1093 ,hollows,newly RegASM
 T1093 ,created,process
 T1093 ,injects,payload
 T1093 ,used,hollowing iexplore
 T1093 ,load,RedLeaves implant
 T1093 ,known,embedded DLL
 T1093 ,uses,process hollowing Regsvr32
 T1093 ,execute,another payload
 T1093 ,uses,hollowing
 T1093 ,hide,UAC bypass vulnerability exploitation
 T1093 ,spawns,new copy directory
 T1093 ,hollowing,process
 T1055 ,injects,"malware variant , ROKRAT ,"
 T1055 ,loaded,main WINTERLOVE component
 T1055 ,injecting,APT41 malware TIDYELF
 T1055 ,inject,code
 T1055 ,injects,Oldrea
 T1055 ,injects,DLL component
 T1055 ,downloads,executable
 T1055 ,injects,Carbanak
 T1055 ,inject,code
 T1055 ,created,newly spawned process
 T1055 ,injected,code
 T1055 ,trusted,processes
 T1055 ,inject,variety payloads
 T1055 ,chosen,processes
 T1055 ,injects,payload
 T1055 ,injects,Derusbi
 T1055 ,inject,Duqu
 T1055 ,evade,detection
 T1055 ,influenced,The selection target process
 T1055 ,installed,security software
 T1055 ,injects,Dyre
 T1055 ,load,modules
 T1055 ,injects,DLL files
 T1055 ,injects,DLL file
 T1055 ,spawned,Internet Explorer process
 T1055 ,contains,"multiple modules injecting processes , Invoke PSInject"
 T1055 ,injects,FinFisher
 T1055 ,depending,whether low integrity high integrity
 T1055 ,performs,thread execution hijacking
 T1055 ,inject,orchestrator
 T1055 ,performs,Gazer
 T1055 ,performs,C2
 T1055 ,download,"remote access tool , ShiftyBug ,"
 T1055 ,inject,PE binary
 T1055 ,adds,HiddenWasp
 T1055 ,sets,series environment variables
 T1055 ,injects,DLL Downdelph
 T1055 ,uses,batch file
 T1055 ,load,svchost process
 T1055 ,run,HyperBro
 T1055 ,injects,shellcode
 T1055 ,created,process
 T1055 ,performs,code injection
 T1055 ,injecting,functions
 T1055 ,inject,content
 T1055 ,load,module
 T1055 ,injected,DLL
 T1055 ,execute,payload
 T1055 ,configured,Kazuar
 T1055 ,used,Win7Elevate
 T1055 ,inject,malicious code
 T1055 ,perform,process injection
 T1055 ,using,reflective DLL
 T1055 ,performs,reflective DLL injection
 T1055 ,uses,reflective DLL injection
 T1055 ,inject,malicious library
 T1055 ,execute,RAT
 T1055 ,running,Internet Explorer process
 T1055 ,evade,detection
 T1055 ,used,various methods process injection
 T1055 ,including,hot patching
 T1055 ,inject,malicious DLL
 T1055 ,contains,"multiple modules processes ,"
 T1055 ,injecting,Invoke PSInject
 T1055 ,contains,collection CodeExecution modules enable
 T1055 ,injecting,code
 T1055 ,loading,Windows PE file
 T1055 ,migrate,Pupy
 T1055 ,using,reflective DLL injection
 T1055 ,dropped,An executable
 T1055 ,aims,"process would normally ,"
 T1055 ,specified,DLL
 T1055 ,accessing,network
 T1055 ,including,"Outlook Express , Outlook , Internet Explorer , Firefox"
 T1055 ,downloads,DLL file
 T1055 ,loads,RARSTONE
 T1055 ,performs,reflective DLL injection
 T1055 ,given,pid
 T1055 ,hide,Remcos
 T1055 ,perform,DLL injection
 T1055 ,suspended,svchost process
 T1055 ,injects,DLL
 T1055 ,relied,process memory victim 's preferred browser
 T1055 ,injecting,payload
 T1055 ,injects,Sykipot
 T1055 ,running,"instances outlook , iexplore , firefox"
 T1055 ,perform,DLL loading
 T1055 ,spawn,svchost
 T1055 ,inject,payload
 T1055 ,injected,DLL backdoor
 T1055 ,used,Metasploit
 T1055 ,perform,reflective DLL injection
 T1055 ,escalate,privileges
 T1055 ,used,PowerSploit 's Invoke ReflectivePEInjection.ps1
 T1055 ,load,random process victim system
