id,what,where
t1078,gain,initial
t1036,hide,payloads
t1064,uses,python scripts
t1074,uploads,base64
t1140,uses,certutil command
t1053,run,vbscript
t1030,compressed,chunks
t1064,perform,internal reconnaissance
t1056,pressed,keystrokes
t1116,signed,the netwire client
t1085,used,rundll32
t1083,perform,directory
t1052,staged,data
t1027,using,xor
t1010,reports,window names along keylogger information
t1203,including,microsofts equation editor internet explorer vulnerability cve-2017 8570 cve-2017 0199 cve-2017 8759
t1101,contains,implementation ssp
t1082,run,systeminfo
t1077,connect,network shares
t1140,encrypted,resources
t1009,create,large file may
t1083,creating,directories
t1066,used,malware
t1060,setting,key value wdm
t1050,install,files
t1120,uses,module
t1032,derived,key
t1105,obtain,second stage implant
t1105,including,additional modules
t1488,used,a similar process
t1005,compromised,windows systems
t1497,activate,payload
t1024,contained,string
t1075,authenticate,machines
t1027,using,various xor ciphers well custom algorithm
t1203,leverages,vulnerable versions flash
t1016,uses,ipconfig directory route print
t1486,demand,ransom payment
t1032,set,reverse ssh tunnel
t1048,upload,files
t1119,browses,url
t1032,using,xor
t1057,get,capture
t1008,failed,ftp
t1082,gather,system information computer name os version drive serial information
t1026,use,multiple protocols
t1021,executing,commands ssh well
t1105,download,memory
t1132,sending,data
t1050,created,new services
t1173,leveraged,dde protocol
t1203,exploit,hadoop redis activemq
t1074,collected,files folders
t1060,creating,file
t1123,capture,audio victim machine
t1050,installs,moonwind
t1047,execute,commands
t1023,creating,file
t1086,invoke,powershell
t1001,reverse,xor + rsa-2048
t1073,known,tropic trooper
t1136,compromised,machine
t1192,stolen,branding
t1064,run,malicious obfuscated vba macros
t1210,spread,wannacry
t1488,wipe,every byte every sector every drive
t1002,zip,directory directory
t1108,removed,parts actors ' toolset
t1136,create,local user accounts
t1089,modify,incoming connections
t1003,querying,sqlite database
t1005,retrieved,internal
t1030,sends,data dns queries
t1079,encrypt,https message body
t1024,containing,command
t1027,obfuscated,httpbrowser code
t1106,interact,victim machine
t1027,base64-encoded,data
t1035,stop,services
t1009,evade,anti virus detection
t1076,utilized,rdp
t1083,specified,list
t1113,capture,screenshots
t1007,runs,command net start victim
t1057,checks,victims machine
t1012,enumerates,values
t1064,invoke,scripts
t1105,copies,file
t1082,gather,orz
t1090,used,global service provider ip
t1041,exfiltrated,data
t1105,downloads,additional files
t1050,installs,rawpos
t1204,downloaded,file
t1049,using,netstat -an net use net file net session commands
t1070,used,tools
t1105,used,certutil
t1063,discover,system firewall settings
t1018,runs,net view directory net view commands
t1012,exists,value
t1070,logs,system event
t1189,called,javascript based profiler
t1071,uses,http dns
t1087,containing,results command cmd directory net user { username}.
t1049,gathered,information local network connections
t1530,access,data
t1110,conducts,brute force attacks
t1100,running,internet information services
t1002,compress,archive
t1002,used,lzma compression
t1082,encrypts,c2 channel
t1067,ensure,even victim machine shuts
t1031,overwrites,servicedll entry service registry entry
t1016,enumerate,network adapter information
t1491,contain,procedures
t1016,sends,zerot
t1064,uses,vbs javascript files
t1083,using,file manager module
t1003,leverages,mimikatz windows credential editor
t1530,ensure,rather permanent credentials
t1036,writes,elise
t1107,overwriting,data
t1071,uses,get post requests http https command control
t1074,saved,information
t1024,uses,custom ssl libraries
t1114,search,keywords
t1064,use,add feature
t1217,retrieves,user profile data
t1053,create,system
t1009,contains,junk code
t1086,execute,various commands one
t1002,using,tar rar
t1081,exfiltrates,files key3.db signons ite store passwords
t1124,obtain,current system time
t1086,launch,shellcode
t1124,activate,shamoon
t1001,embedded,commands
t1082,gather,extended system information information operating system disks memory
t1054,secured,event tracers / forwarders firewall policies associated mechanisms
t1050,create,msamger
t1047,obtain,firewall details
t1117,run,backdoor
t1049,enumerate,current network connections host
t1082,obtain,information o ver > > directory
t1538,limit,discovery value dashboard event
t1094,use,raw tcp
t1056,writing,username password
t1003,dumped,login data database
t1022,encrypt,data
t1036,imitate,norton antivirus
t1055,including,outlook express outlook internet explorer firefox
t1059,known,backdoor
t1083,created,new list
t1177,becomes,spoofed service
t1046,scan,hosts connected network
t1119,pull,results
t1070,encrypting,log
t1023,add,shortcut file
t1032,create,tunnels c2 servers
t1071,act,webserver
t1102,uses,dead drop resolver
t1056,contains,custom keylogger
t1023,existing,files
t1033,verify,an apt3 downloader
t1056,log,keystrokes victims machine
t1063,searched,malware strings anti system
t1025,contains,module removable media
t1038,loading,gdi
t1072,distribute,wiper malware
t1487,named,custom mbr wiper
t1143,used,com properties
t1124,used,reconnaissance module
t1087,used,net user directory
t1133,using,external vpn services
t1003,executes,mimikatz
t1039,transfer,data
t1133,gain,access server
t1098,created,accounts
t1024,uses,faketls
t1487,used,bootwreck
t1488,overwrite,first 4.9 mb physical drives
t1066,showing,author
t1014,targeted,systems
t1178,add,sid history
t1185,injected,html codes
t1090,used,classfon
t1082,performs,fingerprint machine
t1108,set,persistent remote access account
t1065,communicated,malware
t1105,execute,task
t1016,execute,command ipconfig directory
t1053,creating,new schedule task
t1094,used,intel ® active management technology serial lan channel
t1489,stops,181 windows services system
t1024,known,unique form communication
t1204,embedded,macro
t1022,compressed,data
t1119,store,discovery information
t1195,signed,files
t1035,contains,various modules
t1483,derive,command control urls
t1089,patches,memory amsi
t1082,observed,hoplight
t1095,initiate,tcp connection socket
t1089,identify,pop firewall software
t1105,controlled,servers
t1082,sends,felismus
t1038,using,anti virus binary vpdn_lu
t1077,using,net use commands
t1081,saved,passwords
t1117,use,registry persistence
t1088,bypassing,windows user account control
t1200,trusted,systems
t1046,conduct,network scanning
t1140,deobfuscate,main backdoor code
t1021,supports,functionality vnc sessions
t1490,uses,native
t1086,execute,scripts
t1097,forged,kerberos ticket granting ticket ticket granting service tickets
t1157,run,applications
t1091,creates,autorun
t1105,downloaded,additional code files
t1140,decode,data inside payload
t1083,executes,dir directory
t1106,call,various windows api functions
t1124,collecting,system time
t1056,intercepting,credentials keystrokes
t1045,leverages,custom packer
t1089,kills,anti malware processes
t1016,using,command ipconfig -all nbtstat -n nbtstat -s
t1105,moving,lockergoga
t1094,modify,way beacon payload communicates
t1102,including,github pastebin microsoft technet
t1064,conduct,functions
t1071,using,self
t1086,retrieves,additional payload
t1125,takes,photos
t1027,uses,non descriptive names
t1119,generated,format
t1050,setting,service
t1024,sent,data
t1105,launch,shellcode
t1082,obtain,os version information computer name processor architecture machine role os edition
t1045,used,several code packing methods themida enigma vmprotect obsidium
t1204,sending,spearphishing emails attachments
t1065,used,ports 4444 8531 50501
t1083,list,directory contents
t1022,collected,data
t1083,mounted,volumes
t1531,observed,lockergoga
t1060,adds,registry key
t1489,encrypt,data stores
t1059,execute,shell command
t1036,called,shortcut
t1099,downloaded,executables
t1053,install,httpbrowser plugx
t1005,collects,local files information
t1185,modified,web page
t1027,make,analysis difficult
t1011,including,infected system
t1113,takes,infected machine
t1016,collect,information network configuration
t1016,obtain,network information
t1089,kills,victim
t1065,uses,port 465
t1218,execute,malicious installer files
t1060,making,entry registry run key
t1105,establishing,access victim network
t1170,execute,additional payloads
t1158,creates,new dedicated sub folder
t1051,limit,unauthenticated network share access network / system isolation
t1027,using,base64 gzip compression
t1090,obfuscate,command control infrastructure
t1094,send,beacons
t1211,bypass,security features
t1083,find,files directories native functionality dir commands
t1027,obfuscated,strings
t1076,enumerates,current remote desktop sessions
t1114,used,.net tool
t1497,evade,sandbox monitoring tools
t1076,using,browser web socket client
t1083,related,software files
t1114,collects,email addresses
t1089,using,native spctl application
t1016,collected,ip address network adapter information
t1085,ensure,ddkong
t1088,use,public uac bypass method
t1050,uses,javamtsup
t1074,collected,files
t1483,uses,dga
t1082,collects,system drive information computer name size disk
t1003,known,credential stealer
t1024,encrypted,coreshell c2 messages
t1043,uses,port 53
t1140,using,openssl
t1485,attempts,image
t1113,based,screenshots
t1016,collects,network adapter information
t1064,set,local listener
t1123,capture,audio feeds
t1495,existing,bios device firmware
t1107,removes,files directory directory
t1032,create,ssh tunnels
t1071,used,ports
t1214,find,credentials
t1005,saves,victim
t1083,called,another utility
t1107,avoid,analysis
t1071,contain,ip address port number pair
t1076,using,rdp
t1116,purchased,code signing certificates
t1105,downloaded,
t1190,gain,access network
t1083,registered,mail browser instant messaging clients
t1060,added,items
t1086,uses,powersploit
t1035,execute,malicious payload
t1036,used,powershell filenames office365dcomcheck.ps1 systemdiskclean.ps1
t1490,observed,deleting shadow copies
t1052,connected,systems
t1487,deletes,master boot record victim machine
t1170,used,mshta
t1223,used,chm files
t1083,gather,victim current directory
t1012,gather,registry values
t1008,identify,c2 servers
t1036,mimicking,legitimate asp.net isapi filter dll name
t1102,named,vbscript
t1001,use,standard base64 +
t1140,decrypted,machetes downloaded data
t1126,exfiltrating,files
t1018,used,nltest
t1085,uses,rundll32 registry key value
t1085,named,lateral movement tool
t1078,gathered,usernames password hashes
t1025,collect,entire contents
t1032,encrypt,network communication
t1113,takes,periodic screenshots
t1073,uses,dll side loading
t1140,decrypt,configuration files commands
t1033,send,victim username
t1192,redirect,targets
t1129,using,loadlibrary api
t1490,utilities,vssadmin wbadmin bcdedit
t1531,changing,account passwords
t1124,obtain,time zone information current timestamp victims machine
t1107,indicated,files
t1140,downloaded,cardinal rat
t1105,get,requests
t1079,add,another layer encryption
t1064,using,windows script host
t1049,collect,information network connections
t1078,using,current privileges
t1105,download,temporarily previously never
t1105,copy,olympic destroyer
t1112,adds,configuration
t1135,listed,accessible victim
t1060,creates,autostart registry key
t1033,collects,victims username whether user admin
t1057,contains,watchdog functionality else
t1102,stolen,data
t1112,modify,registry keys
t1078,leverage,legitimate credentials
t1102,used,technet pastebin web pages
t1027,encrypts,files
t1065,used,variant shiftybug communicates c2 server port 6666
t1070,including,system security terminal services remote services audit logs
t1530,require,access
t1027,using,simple algorithm
t1049,associated,processes
t1043,downloaded,cardinal rat
t1073,loaded,onto exchange servers
t1113,perform,screen captures
t1036,install,malware
t1105,used,shellcode
t1071,communicate,commands
t1005,compile,archive file types interest victim user directories
t1115,stored,data
t1055,inject,code
t1049,enumerated,ipv4 tcp connection table
t1124,collect,current date time zone information
t1082,collect,victim system information
t1033,used,whoami query
t1063,running,anti malware services
t1051,limit,unnecessary access permissions overlap across multiple systems
t1503,extract,passwords
t1002,zip,directories
t1085,installed,coreshell
t1086,executed,powersploit modules
t1059,containing,list
t1064,deploy,malware
t1086,open,decoy document
t1141,collect,credentials
t1065,observed,communicating non standard ports
t1120,list,connected devices
t1105,download,victim machine
t1078,compromise,outlook web access
t1041,send,target
t1119,remove,original data files
t1016,collected,mac addresses
t1116,listed,invalid digital certificates
t1071,supports,many standard protocols
t1059,execute,remote commands
t1116,signed,backdoors downloaders
t1070,cleared,select event log entries
t1530,cloud,storage
t1221,inject,malicious remote template urls
t1497,embedded,images
t1014,used,rootkit
t1082,send,information
t1189,used,ricecurry
t1077,attempted,map
t1031,writes,greyenergy
t1077,enables,share access device
t1117,uses,regsvr32
t1085,use,rundll32
t1090,compromised,system
t1073,dropping,library legitimate
t1003,obtains,windows logon password details
t1007,enumerate,service service permission information
t1024,obfuscates,c2 traffic
t1140,decrypts,archive
t1056,hooking,functions translatemessage wm_keydown
t1077,copying,duqu
t1093,hide,uac bypass vulnerability exploitation
t1082,collects,information os well system time
t1071,use,http c2
t1136,called,tool
t1073,acts,stub loader
t1077,copy,files
t1102,obtain,address
t1182,using,appcertdlls registry key
t1002,encrypts,file
t1203,leveraged,follow exploits operation cve-2012 0158 cve-2015 1641 cve-2017 0199 cve-2017 11882 cve-2019 3396
t1063,used,security tools
t1001,operating,command control
t1116,used,valid appledeveloperid
t1112,steal,credentials
t1113,captures,specific keywords windows title
t1116,signing,code
t1489,uses,api call changeserviceconfigw
t1071,uses,bitsadmin
t1192,used,spearphishing
t1203,exploited,cve-2017 8570 cve-2012 1856 cve-2014 4114 cve-2017 0199 cve-2015 1641
t1022,used,rc4-based encryption method
t1104,used,one c2
t1003,leveraged,mimikatz
t1055,injects,malware variant rokrat
t1055,using,reflective dll injection
t1025,connected,usb drive
t1105,download,additional modules payloads
t1003,steals,credentials
t1135,enumerate,network shares
t1203,execute,implant
t1500,delivered,cardinal rat watchdog component
t1036,extracting,self
t1076,perform,rdp access
t1005,user,files
t1057,list,victim processes
t1086,utilized,powershell
t1022,using,public key framework
t1140,decodes,many artifacts
t1199,access,victims interest
t1483,used,dga
t1036,contains,navlu
t1179,hooks,processes
t1105,downloading,additional files
t1056,perform,keylogging
t1082,obtains,victim operating system version keyboard layout
t1008,configured,infected host
t1192,used,spearphishing pdf attachments
t1043,contact,c2 server
t1212,mitigate,impact types exploitation
t1096,hide,payloads
t1055,downloads,dll file
t1018,discover,targets
t1083,configured,services
t1134,attached,stored token
t1002,compress,local folders
t1134,called,command
t1537,compromised,accounts
t1003,used,mimikatz getpassword_x64
t1132,base64-encoded,cookie values
t1053,established,persistence
t1027,skipping,dust storm
t1059,creates,remote attackers
t1083,created,subdirectories
t1038,placed,wrapper dll
t1063,installed,security solutions
t1203,gain,code execution part
t1107,delete,files director director drives
t1012,looked,registry
t1069,logged,user
t1089,disable,windows defender
t1089,disables,windows firewall
t1023,creates,.lnk file
t1067,incorporate,mbr rootkit
t1122,used,com hijacking
t1032,communicating,c2
t1105,dropped,temporary
t1064,perform,core functionalities
t1082,retrieve,information victim computer
t1102,access,malicious payloads
t1036,move,they
t1173,exploit,microsofts dde protocol
t1060,run,keys
t1094,based,protocol
t1185,trick,user
t1033,runs,whoami query user commands
t1059,launch,interactive shells communicating victim machine
t1003,used,keyloggers also capable
t1086,launch,powershell scripts
t1003,based,mimikatz
t1036,using,legitimate filenames
t1082,checks,os version
t1055,accessing,network
t1113,pressing,take screenshot key
t1057,performs,tasklist command
t1043,occurs,lowball command control
t1141,prompts,users
t1156,install,reboot persistence
t1223,delivered,another malicious file
t1085,executing,flame
t1033,lists,local users session information
t1105,given,url
t1063,running,security software
t1001,use,steganography
t1113,capturing,screenshots victim machine
t1089,used,amsi
t1002,collected,files
t1074,creates,folders prior
t1180,execute,malware
t1082,compromised,host
t1050,establishes,persistence
t1112,modified,windows registry
t1082,gather,information operating system
t1221,spearphishing,attachments
t1024,using,bitwise not xor operations
t1005,gathered,information files
t1221,weaponized,microsoft word documents
t1047,execute,powershell
t1083,sets,wh_cbt search
t1073,loaded,malicious dll
t1108,used,imecab
t1059,perform,discovery techniques
t1073,execute,code
t1053,executed,the different components machete
t1003,including,windows credential vault internet explorer firefox chrome outlook
t1057,named,pipes
t1056,installed,credential logger
t1106,leverages,windows api
t1059,provides,command line access
t1204,sent,attachments
t1124,collect,current timestamp victim machine
t1113,compromised,system
t1082,determine,magic hound malware
t1059,uses,badflick capable
t1025,collects,documents
t1008,uses,kwampirs
t1037,adds,registry key userinitmprlogonscript
t1031,modify,system service comsysapp
t1525,ensure,modified
t1089,disables,services windows firewall windows security center windows defender
t1135,retrieve,information shares remote hosts
t1192,shortened,url links
t1003,gaining,access additional systems enterprise network resources
t1085,uses,copy rundll32
t1113,captures,content desktop
t1033,collect,user name system
t1050,running,operating system version
t1113,upload,file
t1123,capture,microphone data
t1193,delivered,spearphishing emails
t1203,execute,process
t1016,collect,network configuration data
t1016,creates,remote attackers
t1071,used,plink command line utility
t1008,tests,jhuhugit
t1089,modifying,registry key
t1059,created,file
t1068,allow,executable
t1074,used,tmp files
t1112,modify,registry
t1023,establish,persistence
t1049,uses,netstat -r netstat -an commands
t1047,use,wmi
t1204,embedded,image
t1033,obtain,information victim usernames
t1027,protected,zip files
t1066,known,apt3
t1485,overwrite,files
t1105,used,lunchmoney dropbox
t1139,write,commands
t1024,uses,custom encryption
t1053,uses,watchmon service
t1077,uses,psexec
t1116,signed,rtm samples
t1024,leveraging,microsofts cryptoapi
t1175,used,com objects
t1031,install,malware backdoors
t1075,pass,the hash
t1003,used,tool
t1129,load,additional modules
t1098,read,access email boxes additional
t1057,collects,information environment variables
t1102,avoid,dns communication command control server
t1087,uses,net user command
t1094,uses,custom binary protocol
t1125,captures,images
t1132,encodes,data
t1027,hinder,analysis
t1192,contain,link external server zip rar archives
t1059,infected,host
t1071,used,plink utility
t1100,deployed,the aspxtool version used threat group-3390
t1047,run,tasks
t1106,using,createprocess
t1110,gathered,known credentials
t1005,collects,windows address book
t1124,check,local time target system
t1049,list,tcp connection status
t1086,used,metasploit powershell module
t1104,uses,microsofts technet web portal
t1107,launching,remote shell
t1223,concealed,payloads
t1016,gather,ip address
t1140,implement,decoding function
t1113,using,tool scr
t1035,named,new autostart service
t1016,obtain,information network configuration
t1081,used,malware
t1086,written,powerton
t1032,exfiltrated,data
t1063,identifies,security software antivirus
t1088,bypasses,uac
t1097,use,silver golden tickets
t1100,installed,antak aspxspy web shells
t1529,used,bootwreck
t1071,uses,images
t1105,download,additional malware plug modules
t1064,used,shell vbs scripts well
t1025,based,files
t1003,dump,browsers victims
t1003,dump,password hashes
t1204,luring,users
t1033,collects,current username
t1059,used,xtunnel
t1057,obtain,running processes
t1028,enable,remote execution
t1041,sent,cookies
t1033,used,http malware variant port 22 malware variant
t1055,inject,variety payloads
t1002,sending,seaduke
t1105,dropped,one
t1198,ensure,registry hives
t1089,kill,process
t1065,used,ports 8060 8888
t1078,obtain,legitimate credentials
t1132,use,base64
t1178,utilizes,sid history injection
t1003,dump,credentials
t1036,written,nokki
t1001,added,junk data
t1089,allow,incoming connections
t1027,obfuscate,data
t1105,downloads,
t1082,obtains,build identifier well victim hard drive information
t1086,leveraged,powershell
t1082,contains,modules get computerinfo
t1216,execute,malware
t1530,prevent,storage solutions
t1060,ensure,well additional persistence
t1105,downloaded,additional malware
t1005,stolen,files
t1005,using,forfiles
t1123,known,audio capturing utility
t1071,used,south korea daum email service
t1214,stored,credential
t1497,avoid,sandboxes
t1016,ran,nbtscan
t1083,lists,files metadata files
t1066,adding,four bytes random letters
t1020,exfiltrate,files
t1111,enables,targeting smart card technologies
t1213,known,sharepoint enumeration data dumping tool
t1123,record,audio
t1202,subvert,controls
t1057,obtain,information process integrity levels
t1007,used,tasklist
t1107,deleting,it
t1089,installed,known host based firewalls
t1083,installed,software
t1012,checks,zeus panda
t1071,listen,inbound http requests
t1049,enumerate,drives remote desktop sessions
t1001,tracked,junk length value
t1177,loads,sspisrv
t1099,modify,file times
t1105,downloaded,additional files programs
t1070,overwrite,registry settings
t1021,transfer,tools
t1083,used,malware
t1089,kills,antimalware running process
t1033,enumerates,current user
t1525,include,malicious software
t1063,installed,anti virus anti spyware firewall products
t1033,obtain,information
t1057,get,process id parent processs id
t1107,deleted,tmp files exfiltration
t1001,preventing,trivial decoding
t1036,used,adobe software acrord32
t1113,takes,screenshots user desktop
t1092,drops,second victim
t1003,used,several tools
t1031,loaded,system
t1185,perform,browser attacks
t1082,gathers,victim computer name
t1033,running,whoami
t1171,used,impacket modules like ntlmrelayx smbrelayx
t1105,download,remote files onto victims
t1022,gathered,data
t1001,added,data
t1033,uses,netuser getinfo
t1193,containing,word excel and/or hwp documents
t1197,maintain,persistence
t1140,uses,unique custom de obfuscation technique
t1073,used,legitimate executables
t1009,pad,malware components
t1203,exploited,microsoft sharepoint vulnerability cve-2019 0604
t1530,using,whitelisting along user account management
t1134,use,invoke runas
t1108,used,rgdoor
t1081,named,tools
t1094,connects,c2 infrastructure
t1008,sending,connection
t1113,captures,screenshots infected system
t1008,fails,one
t1140,base64-encoded,files
t1189,perform,watering hole attacks
t1497,connected,debugger
t1049,used,quser
t1022,uploads,base64
t1191,used,cmstp malicious inf
t1059,executes,binary
t1055,used,powersploit invoke reflectivepeinjection.ps1
t1056,used,keylogging tools
t1113,perform,screen capture
t1018,using,net view net view directory commands
t1140,use,code
t1021,used,secure shell
t1036,masquerade,legitimate file
t1086,downloads,powershell script
t1107,delete,file
t1099,set,second stage exploit
t1140,used,32-byte long multi xor key
t1053,using,s4u tasks well scheduled task option
t1064,execute,lua scripts
t1064,including,javascript javascript scriptlets xml vbscript
t1044,establish,persistence
t1022,stages,data
t1027,based,algorithm
t1082,collects,computer name os install date
t1008,used,steam community page
t1161,known,hashes
t1027,encrypted,files
t1099,used,random value
t1036,using,similar filenames
t1003,stored,passwords
t1105,execute,arbitary executable
t1027,encoded,another variant
t1087,list,account information
t1124,observed,hoplight
t1053,establish,persistence
t1049,ranges,ip address
t1083,browsing,history cookies plug information
t1003,targeted,credentials
t1107,existing,logs
t1043,attempted,tcp
t1016,uses,calls
t1192,containing,links malicious documents embedded macros
t1060,enable,automatic execution every system startup
t1027,used,base64
t1001,base64,encoding
t1001,use,least significant bit steganography
t1181,create,malicious thread
t1064,run,payloads
t1059,uses,command line
t1071,use,http
t1089,used,netsh
t1107,observed,deleting scripts used
t1088,create,elevated com object
t1107,delete,it
t1012,setting,run keys
t1503,extract,credentials
t1105,deployed,meterpreter stagers splinterrat instances
t1015,leveraged,sticky keys
t1059,used,cmd directory
t1119,generated,files
t1055,loads,rarstone
t1036,associated,filenames registry key names
t1099,chosen,standard windows library
t1074,compromised,machine
t1083,conduct,file browsing
t1135,find,shared drives directories remote local systems
t1047,deploy,tools
t1179,hook,windows
t1050,creates,windows service
t1027,rotating,key
t1210,exploited,ms17 101
t1081,enable,outbound http access
t1027,used,xor
t1087,enumerate,current token
t1024,using,aes base64 encoding multiple keys
t1098,patch,enterprise domain controller authentication process backdoor password
t1024,encrypt,c2 domain
t1134,start,new processes
t1106,use,api calls
t1012,obtain,values
t1113,contains,screen capture functionality
t1035,perform,remote service manipulation
t1096,uses,extended attributes
t1124,determine,local remote system time
t1016,collect,victims ip address domain name
t1071,provides,access system
t1052,airgapped,networks
t1053,maintain,persistence
t1198,related,keys
t1116,stolen,digital certificate
t1022,compressed,data spaceship copies staging area
t1057,contains,command
t1182,using,createprocessasuser
t1022,uploads,lazarus group malware romeodelta archives
t1063,contains,command
t1027,used,xor 0x90
t1088,elevating,integrity
t1069,associated,permissions
t1179,hijack,elements remote system management user interface
t1132,uses,custom
t1114,data,files
t1158,saves,fruitfly
t1133,persist,temp.veles
t1189,embedded,iframes
t1036,created,legitimate backup service accounts well email administration account
t1204,executing,malicious dmg file
t1012,ensures,set
t1107,deletes,jpin installer / uninstaller component
t1005,exfiltrated,local systems
t1043,used,ports 25 80
t1110,gain,access target systems
t1060,created,registry keys persistence [ hklm|hkcu
t1116,masquerading,originating microsoft corporation broadcom corporation
t1053,using,scheduled task executes every minute
t1027,encrypting,strings internal files configuration data
t1113,capture,screenshot user desktop
t1115,collects,clipboard
t1126,remove,network share
t1053,creating,mysc directorydirectory onlogon system
t1063,detect,anti virus products
t1193,delivered,zero day exploits malware
t1092,inserted,usb
t1012,including,securecrt terminal services realvnc tightvnc ultravnc radmin mremote teamviewer filezilla pcanyware remote desktop
t1197,used,bitsadmin
t1159,establish,persistence
t1033,gathers,primary owner name
t1100,used,web shells
t1003,executed,secretsdump crackmapexec tools
t1082,including,hostname os version number platform memory information since system startup cpu information
t1012,used,windows registry
t1105,using,certutil
t1052,gapped,victims
t1036,existing,folders
t1053,persist,apt32
t1025,collects,data
t1083,obtain,list files directories well logical drives
t1078,move,valid accounts shared managed service providers clients
t1064,execute,shellcode
t1114,dump,data
t1018,modified,version
t1057,retrieve,list running processes
t1050,creates,registry subkey
t1064,used,macros powershell scripts com scriptlets vbs scripts
t1049,following,command
t1082,installed,patches
t1086,decodes,typical shellcode loader
t1047,leverages,wmi
t1047,utilizes,wmic
t1140,encrypted,file
t1209,using,group policy
t1107,remove,more_eggs
t1115,called,trojan
t1140,using,xor
t1070,removes,logs
t1018,scans,c class subnet ips victim interfaces
t1010,saves,window names
t1210,conduct,lateral movement
t1113,taking,screen captures
t1161,baselined,binaries
t1058,ensure,registry hives
t1024,evade,detection
t1005,collected,office pdf hwp documents
t1050,created,new windows services
t1018,issued,command net view directory
t1091,spreading,unknown logger
t1192,execute,powershells scripts
t1090,configured,duqu
t1022,protected,rar archives
t1022,used,rc4 encryption
t1222,hidden,files
t1078,compromised,email accounts
t1486,encrypted,victim database systems
t1059,allows,actors victim
t1098,read,hundreds email communications
t1083,hook,windows
t1192,compromise,victims
t1064,automate,frequently post compromise
t1132,encoded,c2 communications
t1002,used,winzip
t1012,created,scheduled task
t1016,performs,local network configuration discovery
t1036,spearphishing,attachment file names
t1027,obfuscated,perl scripts
t1140,embedded,base64 encoded document
t1140,decompress,cab file
t1081,named,files
t1145,looked,cryptographic keys certificate file extensions
t1027,uses,rc4
t1112,deactivate,security mechanisms
t1027,encrypts,configuration payload
t1105,used,ursnif
t1049,print,active tcp connections local system
t1035,uses,svchost
t1077,executes,malware
t1027,modified,rc4 algorithm
t1120,attached,smart card readers
t1039,shared,drives
t1086,uses,powershell
t1083,used,cmd
t1049,identify,victim
t1050,running,malware
t1175,execute,malware full executable payload
t1074,compromised,china chopper
t1050,provide,persistence system privileges
t1083,obtains,installer properties
t1071,obtain,additional code https get post requests
t1003,gather,ntlm password information
t1114,tables,files
t1040,poisoned,name services
t1050,creates,wmiapsrvex
t1096,write,alternate data streams
t1016,runs,ipconfig directory command
t1060,adds,several registry entries
t1086,set,local listener
t1060,using,registry run keys
t1189,profile,victim web browser
t1055,injects,dll
t1095,uses,tcp udp
t1173,included,malicious word documents dde execution
t1064,used,scripting
t1088,bypass,uac protections
t1035,creating,new service
t1023,establishes,persistence
t1065,including,1177 8282
t1027,evade,detection
t1106,carry,tasks
t1012,query,windows registry
t1002,gathered,information
t1124,obtain,current date time victim machine
t1168,create,cronjob
t1055,run,hyperbro
t1056,uses,keylogger
t1192,contained,malicious macros
t1082,gathers,os version
t1003,used,windows credential editor
t1025,collects,documents certain extensions
t1066,change,file hashes
t1069,domain,local groups
t1049,using,command netstat -nao
t1057,list,machine
t1099,sets,file creation time service
t1070,creates,remote attackers
t1066,submitted,samples
t1071,exfiltrate,data
t1018,used,microsofts sysinternals tools
t1107,deleting,files victim
t1087,determine,privilege level
t1082,collect,information system
t1087,collect,account information
t1043,uses,http tcp port 80 https tcp port 443
t1056,log,keystrokes
t1113,captures,screenshots victims screen
t1023,modifying,.lnk file
t1088,attempts,disable uac remote restrictions
t1140,dropping,uppercut
t1064,used,various types scripting
t1036,created,microsoftedge
t1090,used,machine
t1140,hide,code
t1016,forwarding,ip
t1027,contains,collection scriptmodification modules
t1078,infected,the host
t1003,steal,profiles
t1056,used,several different keyloggers
t1064,used,several vbs scripts
t1105,run,executable
t1016,used,ipconfig directory command
t1057,obtain,list running processes system
t1022,use,rar
t1059,execute,shell commands
t1140,encode,strings scripts
t1002,used,native windows cabinet creation tool makecab
t1056,log,keystrokes directory
t1082,collects,os version architecture computer name product id install date information keyboard mapping
t1003,uses,credential dumpers mimikatz windows credential editor
t1108,establish,redundant access
t1082,upload,mobile device information
t1077,uses,windows admin shares
t1113,perform,screen captures victims machine
t1134,manipulate,access tokens
t1082,including,system name os version
t1116,get,janicab
t1110,leverage,plain text credentials
t1033,collect,username
t1078,utilized,valid accounts
t1100,maintain,access victim websites
t1494,remove,traces fraudulent swift transactions
t1082,gathers,information system local drives
t1027,using,invoke obfuscation
t1083,created,files
t1079,use,obfs3 pluggable transport
t1060,using,startup folder
t1085,executing,dlls
t1073,perform,dll side loading malware
t1143,loads,module
t1053,used,schtasks
t1016,collect,victims ip address
t1203,used,flash player
t1073,uses,side loading
t1074,compressed,data
t1125,capture,webcam data
t1113,capture,screenshots desktop
t1033,user,names
t1003,associated,ones
t1102,collects,c2 information
t1087,used,batch scripts
t1057,given,process
t1105,execute,additional payloads
t1105,executes,additional files
t1095,using,icmp tcp udp
t1120,obtain,list
t1212,occurring,software exploit
t1105,including,dget
t1089,used,malware
t1186,abuses,ntfs transactions
t1086,use,scripts
t1064,executes,additional jscript vbscript code
t1083,collects,information windows directory
t1057,send,several lazarus group malware families
t1090,leveraged,several
t1115,creating,overlapped window
t1495,prevent,adversary access privileged accounts access necessary
t1486,provide,ransom note
